event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
EGY791,2011-02-05,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Coptic Christian Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Plus News Pakistan",International,"Protesters reorganize and regroup in Tahrir Square for more anti-Mubarak demonstrations. Coptic Christians joined Tahrir Square protests. Many Christians are supportive of the Mubarak regime, as they see it as a form of stability given their minority status.",0,,1620775298,
EGY1744,2012-11-09,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Qatar News Agency",International,"Hundreds of Egyptians held a march on Friday in support of the Syrian uprising against the regime of Syrian President Bashar al-Assad",0,,1620775298,
EGY1251,2011-09-05,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Sudan)","Refugees/IDPs (Sudan)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Zamalik",,"Cairo - Al Zamalik",30.0642,31.2201,1,"Radio Dabanga",International,"A number of Sudanese refugees staged a sit-in in front of the UNHCR office in Cairo to demand resettlement in a 3rd country.",0,,1620775298,
EGY1569,2012-06-23,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Reuters,International,"Egyptians packed Tahrir Square in Cairo through the night on Saturday, waving flags and chanting for the end of military rule",0,,1620775299,
EGY1401,2011-11-30,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Reuters,International,"Protesters regroup in Tahrir Square vowing not to leave until the army gives up power.",0,,1620775299,
EGY958,2011-03-04,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,RFI,International,"Thousands of Egyptians demonstrated in Tahrir Square to demand continued reform. Later in the day, the new PM Essam Sharaf came to the square and was cheered by the demonstrators.",0,,1620775299,
EGY820,2011-02-09,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)",,Protesters,"Military Forces of Egypt (1981-2011)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Cairo,"Al Saieda Zainab",,"Cairo - Al Sayeda Zeinab",30.0295,31.2408,1,RFI,International,"Protesters gathered outside the Egyptian parliament and blocked its entrance to demand its dissolution as part of ongoing anti-government demonstrations. Soldiers surrounded the building during the demonstration.",0,,1620775299,
EGY2047,2013-02-15,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Saharawi Ethnic Group (Egypt); Students (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Sahara Press Service",International,"A group of Saharawi students, organized after Friday Prayer a sit-in, in which they denounced the Moroccan military trial of the 24 Saharawi political prisoners of Gdeim Izik. The sit-in, which was organized at Tahrir Square in the capital Cairo, was attended by dozens of Egyptian citizens",0,,1620775299,
EGY1611,2012-08-01,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Zamalik",,"Cairo - Al Zamalik",30.0642,31.2201,1,"The Egyptian Gazette",National,"Protesting for Burma in Cairo",0,,1620775299,
EGY1137,2011-06-15,2011,2,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,Bolak,,"Cairo - Bulaq",30.0604,31.2315,1,"The Egyptian Gazette",National,"Protesters from El-Salam started a sit-in outside the Maspero building (As Sabtiyyah) to demand housing units after having been living in camps for months.",0,,1620775299,
EGY1063,2011-05-05,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Salafist Muslim Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Nasr City 1",,"Cairo - Nasr City 1",30.0619,31.3339,1,"The Egyptian Gazette",National,"Hundreds of Salafists, including dozens of veiled women, protested outside offices at Al-Azhar University to demand Egypts top cleric to take back his statement that the veil has nothing to do with Islam.",0,,1620775299,
EGY1011,2011-04-07,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Zamalik",,"Cairo - Al Zamalik",30.0642,31.2201,1,"The Egyptian Gazette",National,"Tens of demonstrators from Fayoum Governorate protested outside the cabinet building in Cairo to demand the sacking of the governor of their area for allegedly seizing land.",0,,1620775299,
EGY838,2011-02-10,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Health Workers (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Bab Al Sheiria",,"Cairo - Al Zahir",30.0625,31.2562,1,"The Egyptian Gazette",National,"100 part-time nurses, paramedical staff and other employees of the al-Hilal General Hospital gathered on Ramses Street to protest against the government.",0,,1620775299,
EGY1040,2011-04-20,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","National Front for Justice and Democracy",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"The Egyptian Gazette",National,"Around 100 demonstrators, including dozens of notable Egyptian intellectuals, protested outside the Arab League HQ in Cairo. They were demonstrating against the nomination of a key aid of the former government as chief of the organization.",0,,1620775299,
EGY1205,2011-07-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Uzbakia",,"Cairo - Azbakeya",30.0562,31.2448,1,"The Egyptian Gazette",National,"Train drivers held a sit-in strike for a few hours around the Ramses Railway Station in Cairo to protest a new incentive system.",0,,1620775299,
EGY1544,2012-06-01,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"The Egyptian Gazette",National,"Protesters began filtering into Tahrir Square to participate in the 'Disenfranchisement Friday,' protests to demand that presidential candidate Ahmed Shafiq be barred from running for the countries highest office.",0,,1620775299,
EGY1305,2011-10-15,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Journalists (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"The Egyptian Gazette",National,"Dozens of Egyptian journalists staged a symbolic protest outside their syndicate in downtown Cairo against a court ruling suspending polls for their unions board members and chairman.",0,,1620775299,
EGY1461,2012-01-25,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Times (United Kingdom)",International,"Thousands return to Tahrir Square to celebrate the first anniversary of the 'Day of Revolt', but it soon descended into a protest. The target of the crowd's anger was Field Marshal Mohammed Hussein Tantawi, Mr Mubarak's Defense Minister for twenty years, who now heads of the Supreme Council of the Armed Forces (SCAF).",0,,1620775299,
EGY783,2011-02-04,2011,1,"Political violence; Demonstrations",Protests,"Excessive force against protesters","Militia (Pro-Government)",,"Political militia","Protesters (Egypt)",,Protesters,"Political militia-Protesters","Civilian targeting",818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Times of Oman",International,"Supporters of President Hosni Mubarak opened fire on protesters demanding he quit, wounding seven, a witness said, after what many saw as an attempted government-backed crackdown on pro-democracy demonstrations.",0,,1620775299,
EGY839,2011-02-10,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Toronto Star",International,"Protesters again gather in Tahrir Square to demand Mubarak relinquish his post as President.",0,,1620775299,
EGY1290,2011-10-05,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Coptic Christian Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,Bolak,,"Cairo - Bulaq",30.0604,31.2315,1,"Trend News Agency",International,"Coptic Christians gather in the Shubra to protest and show their solitary with Copts in Aswan. They gather in front of a TV building.",0,,1620775299,
EGY1495,2012-02-11,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Trend News Agency",International,"Two hundred gather in Tahrir square to mark the anniversary of the Mubarak ousting as well as to call for a national strike. Many see the low number as a reflection of public indifference.",0,,1620775299,
EGY1166,2011-07-06,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Brotherhood",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Trend News Agency",International,"Members of the Muslim Brotherhood join an ongoing protest already populated with pro-democracy supporters.",0,,1620775299,
EGY742,2011-02-01,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Wafd Party",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Turan Information Agency",International,"The Wafd Party joins to protest Mubarak.",0,,1620775299,
EGY726,2011-01-30,2011,1,Demonstrations,Protests,"Protest with intervention","Military Forces of Egypt (1981-2011)",,"State forces","Protesters (Egypt)",,Protesters,"State forces-Protesters",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Twitter,"New media","Egyptian Military fighter jets 'buzz' Tahrir Square protesters at a very low altitude in an apparent attempt to disperse the ongoing protests.",0,,1620775299,
EGY2521,2013-05-20,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Students (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Nasr City 1",,"Cairo - Nasr City 1",30.0619,31.3339,1,"United Press International",International,"Dozens of students at Al-Azhar University protested over the dinners served at the university.",0,,1620775300,
EGY1450,2011-12-31,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,VOA,International,"Hundreds gather in Tahrir Square to commemorate those killed in the uprising that toppled former President Hosni Mubarak. Mubarak is charged with involvement in the killings of more than 800 people during the anti-government protests that forced him from office in February.",0,,1620775300,
EGY866,2011-02-12,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Police Forces of Egypt (2011-2012)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,VOA,International,"Greater number of police officers defect to aid protesters in their efforts.",0,,1620775300,
EGY2927,2013-07-12,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Brotherhood",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Nasr City 1",,"Cairo - Nasr City 1",30.0619,31.3339,1,VOA,International,"Thousands gathered outside the Rabaah el-Adawiya Mosque in Cairo, chanting, 'Tell the truth,' and calling for Morsi to be returned to power.",0,,1620775300,
EGY2991,2013-07-19,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Brotherhood",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Nasr City 1",,"Cairo - Nasr City 1",30.0619,31.3339,1,VOA,International,"Morsi supporters joined again Friday in what has been a daily sit-in outside the Rabia el-Adawiya Mosque in Cairos Nasr City",0,,1620775300,
EGY1100,2011-05-16,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Coptic Christian Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,Bolak,,"Cairo - Bulaq",30.0604,31.2315,1,"Washington Times",International,"Despite recent attacks on them Christians reassemble for anti-violence protests against them.",0,,1620775300,
EGY1233,2011-08-16,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"New Cairo 2",,"Cairo - New Cairo 1",30.0629,31.5236,1,"Western Morning News",International,"Protesters gather outside court as Mubarak trial resumes.",0,,1620775300,
EGY3100,2013-07-29,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Nasr City 1",,"Cairo - Nasr City 1",30.0619,31.3339,1,Xinhua,International,"Different marches from Ramses Square and al-Nour mosque downtown headed to Rabaa Al Adawiya Square in Cairo",0,,1620775300,
EGY1265,2011-09-19,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Xinhua,International,"Hundreds of Egyptians marched from Tahrir Square to the nearby government HQ, demanding the abolishment of the countries emergency law.",0,,1620775300,
EGY1438,2011-12-23,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Waily",,"Cairo - Al Wayli",30.0771,31.2851,1,Xinhua,International,"Thousands gathered in Abbasiya Square to show solidarity with the SCAF and the PM as a rival protest was ongoing in Tahrir Square.",0,,1620775300,
EGY967,2011-03-05,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Coptic Christian Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,Bolak,,"Cairo - Bulaq",30.0604,31.2315,1,Xinhua,International,"Thousands of Coptic protesters engaged in a sit-in in front of the state radio/TV building. They were protesting against a recent church burning.",0,,1620775300,
EGY1318,2011-10-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Police Forces of Egypt (2011-2012)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Xinhua,International,"Thousands of Egyptian police officers gathered outside the Interior Ministry to call for the removal of the Interior Minister.",0,,1620775300,
EGY701,2011-01-28,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)",,Protesters,"Police Forces of Egypt (1981-2011)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Cairo,"Al Darb Al Ahmar",,"Cairo - Al-Darb Al-Ahmar",30.0400,31.2595,1,Xinhua,International,"Thousands of protesters gathered in front of the Al Azhar Mosque in Cairo. They were prevented by security forces who arrested many of them.",0,,1620775300,
EGY1287,2011-10-04,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)","Coptic Christian Group (Egypt)",Protesters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Cairo,Bolak,,"Cairo - Bulaq",30.0604,31.2315,1,Xinhua,International,"Hundreds of Egyptian Copts staged a sit-in outside the Maspero (state TV) building o demand Aswans governor step down and a church in Marinap village be rebuilt. Later in the day Egyptian police used force to end the sit-in.",0,,1620775300,
EGY1548,2012-06-05,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Brotherhood",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Xinhua,International,"Thousands of Egyptians flocked to Cairos iconic Tahrir square and other places on Tuesday to protest the verdict handed down in ex-president Hosni Mubaraks case",0,,1620775300,
EGY2611,2013-06-12,2013,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Zamalik",,"Cairo - Al Zamalik",30.0642,31.2201,1,Xinhua,International,"In front of the Culture Ministry premises in Zamalek district of Cairo, the sit-in continued.",0,,1620775300,
EGY9946,2011-09-28,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Saheel",,"Cairo - Shubra",30.0851,31.2387,1,Youm7,National,"On 28 September 2011, tens of protesters gathered in Shubra and headed towards Tahrir Square to demand the hand over of power to a civilian government.",0,"crowd size=tens",1620775301,
EGY10337,2011-06-05,2011,2,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Labor Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On or around 5 June 2011, hundreds of employees of the Parliament held a protest in the Parlimant courtyard to announce their strike to voice their demands.",0,"crowd size=hundreds",1620775301,
EGY10254,2011-06-16,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 16 June 2011, a number of imams excluded by the dissolved state security service from various governorates, protested in front of the Council of Ministers in Cairo, to demand that Prime Minister Dr. Essam Sharaf, and Minister of Endowments Dr. Abdullah Al-Husseini, re-appoint all excluded imams, and preserve their financial rights and equality. Also, a number of disabled workers in Ezz Dekheila Company in Alexandria continued to demonstrate in front of the Council of Ministers demanding equality.",0,"crowd size=several",1620775301,
EGY10417,2011-05-05,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Farmers (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 5 May 2011, around 200 farmers from agricultural land owners of the Egyptian Endowments Authority, blocked the road of Al-Qasr Al-Aini Street, by sitting on the ground to demand the ownership of their lands after paying double its value. There were severe clashes between them and car drivers, after cutting off access to the road for more than half an hour.",0,"crowd size=around 200",1620775301,
EGY9968,2011-11-12,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Zaytoun",,"Cairo - Hada'iq al Qubbah",30.0979,31.3048,1,Youm7,National,"On 12 November 2011, a group of family members of those killed in the protests on January 25th held a vigil in front of the Council of Minister's office in the Haidaq Al-Qubba district of Cairo, calling for a speedy trial for those responsible.",0,"crowd size=not reported",1620775301,
EGY10256,2011-06-26,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 26 June 2011, the imams, who were excluded for security reasons, resumed their sit-in in front of the Ministry of Endowments in Bab al Luq, demanding appointment after their sit-in in front of the Council of Ministers was broken up.",0,"crowd size=no report",1620775301,
EGY10308,2011-05-31,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Labor Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 31 May 2011, a number of workers who were transferred to early pension in the Egyptian Tora Portland Cement Factory, organized a protest in front of the Council of Ministers in Cairo, to demand the adjustment of compensation bonus. Another group of workers returning from Algeria at Orascom Telecom, organized a protest in front of the Council of Ministers in Cairo, to demand Essam Sharaf return their financial and civil rights, treat workers equally, and provide compensation for their homes.",0,"crowd size=several",1620775301,
EGY10238,2011-06-19,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Health Workers (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,Abdeen,,"Cairo - Abdeen",30.0450,31.2489,1,Youm7,National,"On 19 June 2011, a number of workers at Al Hilal Hospital in Al Fawalah, organized a protest against the treatment of the Director General of the Red Crescent Society in Giza, 'Ezzat Al-Sbaa'.",0,"crowd size=several",1620775301,
EGY10290,2011-05-05,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Labor Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Uzbakia",,"Cairo - Azbakeya",30.0562,31.2448,1,Youm7,National,"On 5 May 2011, the workers of the 'Abu Ghattas' workshops, demonstrated for the second day by standing on the rails at the Ramses station, stopping the movement of trains, demanding the establishment of an emergency ambulance unit to be used in case of emergency.",0,"crowd size=no report",1620775301,
EGY10251,2011-05-15,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Brotherhood; Students (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Waily",,"Cairo - Al Wayli",30.0771,31.2851,1,Youm7,National,"On 15 May 2011, the Students Union at Ain Shams University, with the participation of the Muslim Brotherhood and some members of the political forces, organized a protest in the university, to support the Palestinian Intifada.",0,"crowd size=no report",1620775301,
EGY10561,2011-04-02,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 02 April 2011, more than 200 protestors organized a sit-in in Tahrir Square in Cairo to demand the criminal prosecution of Mubarak and other regime officials, cancel anti-protest laws, and the dissolution of local councils.",0,"crowd size=more than 200",1620775301,
EGY9948,2011-09-30,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)",,Protesters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Cairo,"Ain Shams",,"Cairo - Al Zaytun",30.1142,31.3139,1,Youm7,National,"On 30 September 2011, hundreds of protesters gathered in front of the Ministry of Defence in Kubri al Qubbah in Cairo to denounce the SCAFs new electoral law and to demand the end of the state of emergency. The police deployed reinforcements in the area and cordoned off the building to prevent protesters from storming the building.",0,"crowd size=hundreds",1620775301,
EGY9686,2011-02-28,2011,2,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Students (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,Abdeen,,"Cairo - Abdeen",30.0450,31.2489,1,Youm7,National,"On Feb 27 or Feb 28 (unclear), in front of the Ministry of Education in Abdeen, Cairo, around 2,000 high school students demanded a diminution of their education program as well as to delay their exams' period.",0,"crowd size=2000",1620775301,
EGY10011,2011-12-18,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Journalists Syndicate",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Uzbakia",,"Cairo - Azbakeya",30.0562,31.2448,2,Youm7,National,"On 18 December 2011, dozens of political activists demonstrated in front of the Journalists' Syndicate in the Al Azbakiyya area of Cairo to denounce the use of violence by police and army units and to demand the overthrow of the military rule of the country.",0,"crowd size=dozens",1620775301,
EGY10367,2011-06-02,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 2 June 2011, the American University in Tahrir Square witnessed a gathering of hundreds of people wishing to meet Dr. Ahmed Zewail, but they were surprised by the security of the university preventing them from entering due to the lack of places. They held a protest in front of the gate and expressed their demand to attend and participate in the seminar.",0,"crowd size=hundreds",1620775301,
EGY10258,2011-06-22,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Muslim Group (Egypt); Labor Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 22 June 2011, a number of temporary workers at the Desert Research Centers under the Ministry of Agriculture, organized a protest in front of the Council of Ministers in Cairo, to demand Dr. Essam Sharaf and Dr. Ayman Farid Abu Hadid, Minister of Agriculture to appoint temporary workers. Dozens of imams excluded by the former state security, protested in front of the Council of Ministers, to demand Dr. Essam Sharaf, and Minister of Awqaf Abdullah al-Husseini, immediate re-appointment.",0,"crowd size=dozens",1620775301,
EGY10017,2011-12-28,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"New Cairo 2",,"Cairo - New Cairo 1",30.0629,31.5236,2,Youm7,National,"On 28 December 2011, dozens of families of those killed in protests in the past year demonstrated in front of a police academy in New Cairo-1 area of Cairo where former president Hosni Mubarak, his sons, and other associates were being put on trial.",0,"crowd size=dozens",1620775301,
EGY10378,2011-06-21,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 21 June 2011, the Egyptian Family Protection Coalition, and the Egyptian Men's Revolution Movement, organized a protest in front of the Council of Ministers in Cairo, to ask Prime Minister Dr. Essam Sharaf, and Minister of Justice, to drop the family laws issued under the former president, which was requested by his wife.",0,"crowd size=no report",1620775301,
EGY10297,2011-05-18,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Labor Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Zaytoun",,"Cairo - Hada'iq al Qubbah",30.0979,31.3048,1,Youm7,National,"On 18 May 2011, dozens of veterinarians staged a protest in front of the General Veterinaries Syndicate in Garden City to protest the postponement of the Syndicate's council to hold elections.",0,"crowd size=dozens",1620775301,
EGY10315,2011-06-07,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Labor Group (Egypt)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Waily",,"Cairo - Al Wayli",30.0771,31.2851,1,Youm7,National,"On 7 June 2011, dozens of employees of the Egyptian Company for Electricity Transmission held a sit-in at the Ministry of Electricity and Energy, demanding that Dr. Hassan Younis, Minister of Electricity, pay the cumulative incentives promised during his meeting with them last April.",0,"crowd size=dozens",1620775301,
